"COU","Country","VAR","Variable","YEA","Year","Value","Flag Codes","Flags"
"JPN_R4","Chikugo","LEAD","Lead","2012","2012",5,,
"JPN_R4","Chikugo","LEAD","Lead","2013","2013",5,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2001","2001",0.81,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2002","2002",0.8,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2003","2003",0.78,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2004","2004",0.8,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2005","2005",0.76,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2006","2006",0.93,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2007","2007",0.84,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2008","2008",0.91,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2009","2009",0.89,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2010","2010",0.75,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2011","2011",1,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2012","2012",0.7,,
"JPN_R4","Chikugo","NITRATES_RIVER","Nitrates","2013","2013",0.7,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","1999","1999",0.09,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2000","2000",0.11,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2001","2001",0.09,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2002","2002",0.09,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2003","2003",0.08,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2004","2004",0.08,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2005","2005",0.07,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2006","2006",0.07,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2007","2007",0.08,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2008","2008",0.08,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2009","2009",0.07,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2010","2010",0.07,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2011","2011",0.09,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2012","2012",0.09,,
"JPN_R4","Chikugo","PHOSPHORUS_RIVER","Phosphorus","2013","2013",0.08,,
"JPN_R5","Tama","BOD","BOD","1997","1997",3.6,,
"JPN_R5","Tama","BOD","BOD","1998","1998",3.2,,
"JPN_R5","Tama","BOD","BOD","1999","1999",2.1,,
"JPN_R5","Tama","BOD","BOD","2000","2000",2.6,,
"JPN_R5","Tama","BOD","BOD","2001","2001",2.6,,
"JPN_R5","Tama","BOD","BOD","2002","2002",2.4,,
"JPN_R5","Tama","BOD","BOD","2003","2003",2.7,,
"JPN_R5","Tama","BOD","BOD","2004","2004",2.6,,
"JPN_R5","Tama","BOD","BOD","2005","2005",2.5,,
"JPN_R5","Tama","BOD","BOD","2006","2006",3.1,,
"JPN_R5","Tama","BOD","BOD","2007","2007",2,,
"JPN_R5","Tama","BOD","BOD","2008","2008",1.7,,
"JPN_R5","Tama","BOD","BOD","2009","2009",1.6,,
"JPN_R5","Tama","BOD","BOD","2010","2010",1.3,,
"JPN_R5","Tama","BOD","BOD","2011","2011",1.5,,
"JPN_R5","Tama","BOD","BOD","2012","2012",1.7,,
"JPN_R5","Tama","BOD","BOD","2013","2013",1.8,,
"JPN_R5","Tama","CADMIUM","Cadmium","1997","1997",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","1998","1998",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","1999","1999",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2000","2000",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2001","2001",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2002","2002",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2003","2003",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2004","2004",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2005","2005",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2006","2006",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2007","2007",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2008","2008",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2009","2009",1,,
"JPN_R5","Tama","CADMIUM","Cadmium","2010","2010",3,,
"JPN_R5","Tama","CADMIUM","Cadmium","2011","2011",0.7,,
"JPN_R5","Tama","CADMIUM","Cadmium","2012","2012",0,,
"JPN_R5","Tama","CADMIUM","Cadmium","2013","2013",1,,
"JPN_R5","Tama","CHROMIUM","Chromium","1997","1997",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","1998","1998",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","1999","1999",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2000","2000",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2001","2001",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2002","2002",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2003","2003",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2004","2004",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2005","2005",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2006","2006",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2007","2007",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2008","2008",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2009","2009",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2010","2010",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2011","2011",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2012","2012",0,,
"JPN_R5","Tama","CHROMIUM","Chromium","2013","2013",0,,
"JPN_R5","Tama","COPPER","Copper","1999","1999",10,,
"JPN_R5","Tama","COPPER","Copper","2000","2000",10,,
"JPN_R5","Tama","COPPER","Copper","2001","2001",10,,
"JPN_R5","Tama","COPPER","Copper","2002","2002",10,,
"JPN_R5","Tama","COPPER","Copper","2003","2003",10,,
"JPN_R5","Tama","COPPER","Copper","2004","2004",10,,
"JPN_R5","Tama","COPPER","Copper","2005","2005",10,,
"JPN_R5","Tama","COPPER","Copper","2006","2006",10,,
"JPN_R5","Tama","COPPER","Copper","2007","2007",10,,
"JPN_R5","Tama","COPPER","Copper","2008","2008",10,,
"JPN_R5","Tama","COPPER","Copper","2009","2009",10,,
"JPN_R5","Tama","COPPER","Copper","2010","2010",10,,
"JPN_R5","Tama","COPPER","Copper","2011","2011",4,,
"JPN_R5","Tama","COPPER","Copper","2012","2012",6,,
"JPN_R5","Tama","COPPER","Copper","2013","2013",4,,
"JPN_R5","Tama","DO","DO","1997","1997",7.7,,
"JPN_R5","Tama","DO","DO","1998","1998",8.4,,
"JPN_R5","Tama","DO","DO","1999","1999",9,,
"JPN_R5","Tama","DO","DO","2000","2000",8.5,,
"JPN_R5","Tama","DO","DO","2001","2001",8.6,,
"JPN_R5","Tama","DO","DO","2002","2002",8.5,,
"JPN_R5","Tama","DO","DO","2003","2003",8.5,,
"JPN_R5","Tama","DO","DO","2004","2004",8.7,,
"JPN_R5","Tama","DO","DO","2005","2005",8.8,,
"JPN_R5","Tama","DO","DO","2006","2006",8.1,,
"JPN_R5","Tama","DO","DO","2007","2007",8.3,,
"JPN_R5","Tama","DO","DO","2008","2008",8.5,,
"JPN_R5","Tama","DO","DO","2009","2009",8.7,,
"JPN_R5","Tama","DO","DO","2010","2010",8.8,,
"JPN_R5","Tama","DO","DO","2011","2011",8,,
"JPN_R5","Tama","DO","DO","2012","2012",8.3,,
"JPN_R5","Tama","DO","DO","2013","2013",8.5,,
"JPN_R5","Tama","LEAD","Lead","1997","1997",2,,
"JPN_R5","Tama","LEAD","Lead","1998","1998",2,,
"JPN_R5","Tama","LEAD","Lead","1999","1999",2,,
"JPN_R5","Tama","LEAD","Lead","2000","2000",2,,
"JPN_R5","Tama","LEAD","Lead","2001","2001",2,,
"JPN_R5","Tama","LEAD","Lead","2002","2002",2,,
"JPN_R5","Tama","LEAD","Lead","2003","2003",2,,
"JPN_R5","Tama","LEAD","Lead","2004","2004",2,,
"JPN_R5","Tama","LEAD","Lead","2005","2005",2,,
"JPN_R5","Tama","LEAD","Lead","2006","2006",2,,
"JPN_R5","Tama","LEAD","Lead","2007","2007",2,,
"JPN_R5","Tama","LEAD","Lead","2008","2008",2,,
"JPN_R5","Tama","LEAD","Lead","2009","2009",2,,
"JPN_R5","Tama","LEAD","Lead","2010","2010",2,,
"JPN_R5","Tama","LEAD","Lead","2011","2011",1,,
"JPN_R5","Tama","LEAD","Lead","2012","2012",1,,
"JPN_R5","Tama","LEAD","Lead","2013","2013",2,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","1999","1999",5.9,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2000","2000",5.7,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2001","2001",5.4,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2002","2002",6.1,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2003","2003",6,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2004","2004",5.2,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2005","2005",5.8,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2006","2006",5.8,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2007","2007",5.8,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2008","2008",5.4,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2009","2009",5.4,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2010","2010",5.3,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2011","2011",5.3,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2012","2012",5,,
"JPN_R5","Tama","NITRATES_RIVER","Nitrates","2013","2013",4.8,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","1999","1999",0.6,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2000","2000",0.6,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2001","2001",0.6,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2002","2002",0.6,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2003","2003",0.8,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2004","2004",0.6,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2005","2005",0.5,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2006","2006",0.5,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2007","2007",0.5,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2008","2008",0.4,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2009","2009",0.4,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2010","2010",0.4,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2011","2011",0.4,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2012","2012",0.4,,
"JPN_R5","Tama","PHOSPHORUS_RIVER","Phosphorus","2013","2013",0.4,,
"JPN_R6","Shinano","BOD","BOD","1997","1997",1.2,,
"JPN_R6","Shinano","BOD","BOD","1998","1998",1.3,,
"JPN_R6","Shinano","BOD","BOD","1999","1999",1.1,,
"JPN_R6","Shinano","BOD","BOD","2000","2000",1.1,,
"JPN_R6","Shinano","BOD","BOD","2001","2001",1.1,,
"JPN_R6","Shinano","BOD","BOD","2002","2002",1.1,,
"JPN_R6","Shinano","BOD","BOD","2003","2003",1,,
"JPN_R6","Shinano","BOD","BOD","2004","2004",1,,
"JPN_R6","Shinano","BOD","BOD","2005","2005",0.9,,
"JPN_R6","Shinano","BOD","BOD","2006","2006",0.9,,
"JPN_R6","Shinano","BOD","BOD","2007","2007",1.3,,
"JPN_R6","Shinano","BOD","BOD","2008","2008",1.2,,
"JPN_R6","Shinano","BOD","BOD","2009","2009",1.2,,
"JPN_R6","Shinano","BOD","BOD","2010","2010",1.1,,
"JPN_R6","Shinano","BOD","BOD","2011","2011",1.3,,
"JPN_R6","Shinano","BOD","BOD","2012","2012",1,,
"JPN_R6","Shinano","BOD","BOD","2013","2013",0.9,,
"JPN_R6","Shinano","CADMIUM","Cadmium","1997","1997",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","1998","1998",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","1999","1999",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2000","2000",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2001","2001",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2002","2002",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2003","2003",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2004","2004",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2005","2005",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2006","2006",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2007","2007",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2008","2008",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2009","2009",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2010","2010",1,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2011","2011",0.3,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2012","2012",0.3,,
"JPN_R6","Shinano","CADMIUM","Cadmium","2013","2013",0.3,,
"JPN_R6","Shinano","CHROMIUM","Chromium","1997","1997",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","1998","1998",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","1999","1999",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2000","2000",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2001","2001",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2002","2002",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2003","2003",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2004","2004",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2005","2005",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2006","2006",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2007","2007",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2008","2008",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2009","2009",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2010","2010",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2011","2011",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2012","2012",0,,
"JPN_R6","Shinano","CHROMIUM","Chromium","2013","2013",0,,
"JPN_R6","Shinano","COPPER","Copper","2011","2011",10,,
"JPN_R6","Shinano","COPPER","Copper","2012","2012",10,,
"JPN_R6","Shinano","COPPER","Copper","2013","2013",10,,
"JPN_R6","Shinano","DO","DO","1997","1997",9.89999962,,
"JPN_R6","Shinano","DO","DO","1998","1998",10,,
"JPN_R6","Shinano","DO","DO","1999","1999",10,,
"JPN_R6","Shinano","DO","DO","2000","2000",10,,
"JPN_R6","Shinano","DO","DO","2001","2001",10,,
"JPN_R6","Shinano","DO","DO","2002","2002",10,,
"JPN_R6","Shinano","DO","DO","2003","2003",10,,
"JPN_R6","Shinano","DO","DO","2004","2004",10,,
"JPN_R6","Shinano","DO","DO","2005","2005",10,,
"JPN_R6","Shinano","DO","DO","2006","2006",10,,
"JPN_R6","Shinano","DO","DO","2007","2007",10,,
"JPN_R6","Shinano","DO","DO","2008","2008",10,,
"JPN_R6","Shinano","DO","DO","2009","2009",10,,
"JPN_R6","Shinano","DO","DO","2010","2010",10,,
"JPN_R6","Shinano","DO","DO","2011","2011",10,,
"JPN_R6","Shinano","DO","DO","2012","2012",11,,
"JPN_R6","Shinano","DO","DO","2013","2013",10,,
"JPN_R6","Shinano","LEAD","Lead","1997","1997",6,,
"JPN_R6","Shinano","LEAD","Lead","1998","1998",5,,
"JPN_R6","Shinano","LEAD","Lead","1999","1999",5,,
"JPN_R6","Shinano","LEAD","Lead","2000","2000",5,,
"JPN_R6","Shinano","LEAD","Lead","2001","2001",5,,
"JPN_R6","Shinano","LEAD","Lead","2002","2002",5,,
"JPN_R6","Shinano","LEAD","Lead","2003","2003",5,,
"JPN_R6","Shinano","LEAD","Lead","2004","2004",5,,
"JPN_R6","Shinano","LEAD","Lead","2005","2005",9,,
"JPN_R6","Shinano","LEAD","Lead","2006","2006",5,,
"JPN_R6","Shinano","LEAD","Lead","2007","2007",5,,
"JPN_R6","Shinano","LEAD","Lead","2008","2008",5,,
"JPN_R6","Shinano","LEAD","Lead","2009","2009",5,,
"JPN_R6","Shinano","LEAD","Lead","2010","2010",5,,
"JPN_R6","Shinano","LEAD","Lead","2011","2011",5,,
"JPN_R6","Shinano","LEAD","Lead","2012","2012",5,,
"JPN_R6","Shinano","LEAD","Lead","2013","2013",6.5,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","1997","1997",1.549,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","1998","1998",1.46,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","1999","1999",1.565,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2000","2000",1.432,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2001","2001",1.313,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2002","2002",1.193,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2003","2003",1.346,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2004","2004",1.243,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2005","2005",1.262,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2006","2006",1.255,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2007","2007",1.186,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2008","2008",1.013,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2009","2009",2.05,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2010","2010",1.293,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2011","2011",2.137,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2012","2012",2.024,,
"KOR_L1","Chunchonho","NITRATES_LAKE","Nitrates","2013","2013",1.508,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","1997","1997",0.021,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","1998","1998",0.017,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","1999","1999",0.012,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2000","2000",0.015,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2001","2001",0.014,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2002","2002",0.014,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2003","2003",0.019,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2004","2004",0.017,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2005","2005",0.023,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2006","2006",0.012,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2007","2007",0.03,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2008","2008",0.022,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2009","2009",0.024,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.029,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.032,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2012","2012",0.02,,
"KOR_L1","Chunchonho","PHOSPHORUS_LAKE","Phosphorus","2013","2013",0.017,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","1997","1997",3.057,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","1998","1998",3.384,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","1999","1999",2.589,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2000","2000",2.267,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2001","2001",2.193,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2002","2002",2.299,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2003","2003",2.274,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2004","2004",2.31,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2005","2005",2.23,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2006","2006",2.149,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2007","2007",2.117,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2008","2008",2.099,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2009","2009",2.564,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2010","2010",2.104,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2011","2011",3.094,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2012","2012",3.042,,
"KOR_L2","Chungjuho","NITRATES_LAKE","Nitrates","2013","2013",2.478,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","1997","1997",0.027,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","1998","1998",0.023,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","1999","1999",0.019,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2000","2000",0.025,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2001","2001",0.016,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2002","2002",0.019,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2003","2003",0.022,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2004","2004",0.027,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2005","2005",0.022,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2006","2006",0.021,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2007","2007",0.024,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2008","2008",0.021,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2009","2009",0.017,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.017,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.056,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2012","2012",0.023,,
"KOR_L2","Chungjuho","PHOSPHORUS_LAKE","Phosphorus","2013","2013",0.021,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","1997","1997",2.404,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","1998","1998",2.185,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","1999","1999",2.347,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2000","2000",1.957,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2001","2001",2.168,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2002","2002",2.258,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2003","2003",2.247,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2004","2004",2.069,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2005","2005",2.206,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2006","2006",2.19,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2007","2007",2.35,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2008","2008",1.938,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2009","2009",1.775,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2010","2010",2.076,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2011","2011",2.292,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2012","2012",2.267,,
"KOR_L3","Paldang","NITRATES_LAKE","Nitrates","2013","2013",2.2,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","1997","1997",0.045,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","1998","1998",0.038,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","1999","1999",0.031,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2000","2000",0.029,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2001","2001",0.045,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2002","2002",0.05,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2003","2003",0.058,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2004","2004",0.054,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2005","2005",0.047,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2006","2006",0.055,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2007","2007",0.051,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2008","2008",0.042,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2009","2009",0.034,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2010","2010",0.034,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2011","2011",0.045,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2012","2012",0.039,,
"KOR_L3","Paldang","PHOSPHORUS_LAKE","Phosphorus","2013","2013",0.037,,
"KOR_R1","Keum","AMMONIUM","Ammonium","1997","1997",0.92199999,,
"KOR_R1","Keum","AMMONIUM","Ammonium","1998","1998",0.52999997,,
"KOR_R1","Keum","AMMONIUM","Ammonium","1999","1999",0.41100001,,
"KOR_R1","Keum","AMMONIUM","Ammonium","2000","2000",0.50599998,,
"KOR_R1","Keum","AMMONIUM","Ammonium","2001","2001",0.491,,
"KOR_R1","Keum","AMMONIUM","Ammonium","2002","2002",0.50599998,,
"KOR_R1","Keum","AMMONIUM","Ammonium","2003","2003",0.477,,
"KOR_R1","Keum","AMMONIUM","Ammonium","2004","2004",0.47099999,,
"KOR_R1","Keum","BOD","BOD","1997","1997",2.70000005,,
"KOR_R1","Keum","BOD","BOD","1998","1998",2.5999999,,
"KOR_R1","Keum","BOD","BOD","1999","1999",3,,
"KOR_R1","Keum","BOD","BOD","2000","2000",3.5,,
"KOR_R1","Keum","BOD","BOD","2001","2001",2.79999995,,
