"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,369.276,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,260.111,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,205.807,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,168.318,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,176.62,,
"LVA","Latvia","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2016","2016","M3","Cubic metres","6","Millions",,,224.394,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2008","2008","M3","Cubic metres","6","Millions",,,1577,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,2106,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2008","2008","PC","Percentage","0","Units",,,9.53904,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2009","2009","PC","Percentage","0","Units",,,10.09114,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2010","2010","PC","Percentage","0","Units",,,10.22639,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2011","2011","PC","Percentage","0","Units",,,10.13082,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2012","2012","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2013","2013","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2014","2014","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2015","2015","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCTOT","Gross abstractions as percentage of total renewable resources","2016","2016","PC","Percentage","0","Units",,,10.02467,"E","Estimated value"
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,10090,,
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,9771,,
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,9363,,
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,9156,,
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,9126,,
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,8907,,
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,9756,,
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,10009,,
"RUS","Russia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2016","2016","M3","Cubic metres","6","Millions",,,10685,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,1.58397,"E","Estimated value"
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,1.58883,"E","Estimated value"
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,799.0148,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,767.6166,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,131.15809,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,285.88504,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,170.12522,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,273.12945,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,157.97015,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,113.48407,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,83.42946,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,80.62975,,
"LVA","Latvia","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2016","2016","M3","Cubic metres","6","Millions",,,120.023,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,21606,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,21463,,
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,9.5453,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,10.09776,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,10.2331,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,10.13747,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,10.03125,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,10.03125,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,10.03125,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2015","2015","PC","Percentage","0","Units",,,10.03125,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2016","2016","PC","Percentage","0","Units",,,10.03125,"E","Estimated value"
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,32.47661,,
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2009","2009","M3","Cubic metres","6","Millions",,,43.956,,
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,31.179,,
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,20.223,,
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,38.667,,
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,33.441,,
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,34.352,,
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,46.332,,
"LVA","Latvia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2016","2016","M3","Cubic metres","6","Millions",,,55.367,,
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2008","2008","PC","Percentage","0","Units",,,13.40047,"E","Estimated value"
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2009","2009","PC","Percentage","0","Units",,,13.07274,"E","Estimated value"
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2010","2010","PC","Percentage","0","Units",,,13.04961,"E","Estimated value"
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2011","2011","PC","Percentage","0","Units",,,13.02449,"E","Estimated value"
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2012","2012","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2013","2013","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2014","2014","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2015","2015","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDE","OECD - Europe","TOTAL_ABSTRACT","Total freshwater","PERCINT","Gross abstractions as percentage of internal resources","2016","2016","PC","Percentage","0","Units",,,13.03483,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,595.6532,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,592.6113,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,572.649,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,571.2033,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,593.1414,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,625.6995,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,632.4319,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2015","2015","M3CAP","Cubic metres per capita","0","Units",,,625.0177,"E","Estimated value"
"OECDAO","OECD Asia Oceania","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2016","2016","M3CAP","Cubic metres per capita","0","Units",,,617.1154,"E","Estimated value"
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,344.4416,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,362.578,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,380.5966,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,398.1142,,
"BRA","Brazil","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,415.335,,
"COL","Colombia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2008","2008","M3","Cubic metres","6","Millions",,,19349,"E","Estimated value"
"LVA","Latvia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2008","2008","M3","Cubic metres","6","Millions",,,12.84401,,
"LVA","Latvia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2009","2009","M3","Cubic metres","6","Millions",,,12.74811,,
"LVA","Latvia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,15.57787,,
"LVA","Latvia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2011","2011","M3","Cubic metres","6","Millions",,,17.77712,,
