,index,Country Code,Country,Domain,Year,"Tax revenue, millions USD 2010 PPP",Flag Codes,Flags
7147,42604,DOM,Dominican Republic,Other,2009,0.0,A,Actual value
7148,42605,DOM,Dominican Republic,Other,2010,0.0,A,Actual value
7149,42606,DOM,Dominican Republic,Other,2011,0.0,A,Actual value
7150,42607,DOM,Dominican Republic,Other,2012,0.0,A,Actual value
7151,42608,DOM,Dominican Republic,Other,2013,0.0,A,Actual value
7152,42609,DOM,Dominican Republic,Other,2014,0.0,A,Actual value
7153,42717,DOM,Dominican Republic,Ozone-depleting substances,1994,0.0,A,Actual value
7154,42718,DOM,Dominican Republic,Ozone-depleting substances,1995,0.0,A,Actual value
7155,42719,DOM,Dominican Republic,Ozone-depleting substances,1996,0.0,A,Actual value
7156,42720,DOM,Dominican Republic,Ozone-depleting substances,1997,0.0,A,Actual value
7157,42721,DOM,Dominican Republic,Ozone-depleting substances,1998,0.0,A,Actual value
7158,42722,DOM,Dominican Republic,Ozone-depleting substances,1999,0.0,A,Actual value
7159,42723,DOM,Dominican Republic,Ozone-depleting substances,2000,0.0,A,Actual value
7160,42724,DOM,Dominican Republic,Ozone-depleting substances,2001,0.0,A,Actual value
7161,42725,DOM,Dominican Republic,Ozone-depleting substances,2002,0.0,A,Actual value
7162,42726,DOM,Dominican Republic,Ozone-depleting substances,2003,0.0,A,Actual value
7163,42727,DOM,Dominican Republic,Ozone-depleting substances,2004,0.0,A,Actual value
7164,42728,DOM,Dominican Republic,Ozone-depleting substances,2005,0.0,A,Actual value
7165,42729,DOM,Dominican Republic,Ozone-depleting substances,2006,0.0,A,Actual value
7166,42730,DOM,Dominican Republic,Ozone-depleting substances,2007,0.0,A,Actual value
7167,42731,DOM,Dominican Republic,Ozone-depleting substances,2008,0.0,A,Actual value
7168,42732,DOM,Dominican Republic,Ozone-depleting substances,2009,0.0,A,Actual value
7169,42733,DOM,Dominican Republic,Ozone-depleting substances,2010,0.0,A,Actual value
7170,42734,DOM,Dominican Republic,Ozone-depleting substances,2011,0.0,A,Actual value
7171,42735,DOM,Dominican Republic,Ozone-depleting substances,2012,0.0,A,Actual value
7172,42736,DOM,Dominican Republic,Ozone-depleting substances,2013,0.0,A,Actual value
7173,42737,DOM,Dominican Republic,Ozone-depleting substances,2014,0.0,A,Actual value
7174,42738,DOM,Dominican Republic,Ozone-depleting substances,2015,0.0,A,Actual value
7175,42847,DOM,Dominican Republic,Water and wastewater,1994,0.0,A,Actual value
7176,42848,DOM,Dominican Republic,Water and wastewater,1995,0.0,A,Actual value
7177,42849,DOM,Dominican Republic,Water and wastewater,1996,0.0,A,Actual value
7178,42850,DOM,Dominican Republic,Water and wastewater,1997,0.0,A,Actual value
7179,42851,DOM,Dominican Republic,Water and wastewater,1998,0.0,A,Actual value
7180,42852,DOM,Dominican Republic,Water and wastewater,1999,0.0,A,Actual value
7181,42853,DOM,Dominican Republic,Water and wastewater,2000,0.0,A,Actual value
7182,42854,DOM,Dominican Republic,Water and wastewater,2001,0.0,A,Actual value
7183,42855,DOM,Dominican Republic,Water and wastewater,2002,0.0,A,Actual value
7184,42856,DOM,Dominican Republic,Water and wastewater,2003,0.0,A,Actual value
7185,42857,DOM,Dominican Republic,Water and wastewater,2004,0.0,A,Actual value
7186,42858,DOM,Dominican Republic,Water and wastewater,2005,0.0,A,Actual value
7187,42859,DOM,Dominican Republic,Water and wastewater,2006,0.0,A,Actual value
7188,42860,DOM,Dominican Republic,Water and wastewater,2007,0.0,A,Actual value
7189,42861,DOM,Dominican Republic,Water and wastewater,2008,0.0,A,Actual value
7190,42862,DOM,Dominican Republic,Water and wastewater,2009,0.0,A,Actual value
7191,42863,DOM,Dominican Republic,Water and wastewater,2010,0.0,A,Actual value
7192,42864,DOM,Dominican Republic,Water and wastewater,2011,0.0,A,Actual value
7193,42865,DOM,Dominican Republic,Water and wastewater,2012,0.0,A,Actual value
7194,42866,DOM,Dominican Republic,Water and wastewater,2013,0.0,A,Actual value
7195,42867,DOM,Dominican Republic,Water and wastewater,2014,0.0,A,Actual value
7196,42868,DOM,Dominican Republic,Water and wastewater,2015,0.0,A,Actual value
7197,42977,DOM,Dominican Republic,Waste management,1994,0.0,A,Actual value
7198,42978,DOM,Dominican Republic,Waste management,1995,0.0,A,Actual value
7199,42979,DOM,Dominican Republic,Waste management,1996,0.0,A,Actual value
7200,42980,DOM,Dominican Republic,Waste management,1997,0.0,A,Actual value
7201,42981,DOM,Dominican Republic,Waste management,1998,0.0,A,Actual value
7202,42982,DOM,Dominican Republic,Waste management,1999,0.0,A,Actual value
7203,42983,DOM,Dominican Republic,Waste management,2000,0.0,A,Actual value
7204,42984,DOM,Dominican Republic,Waste management,2001,0.0,A,Actual value
7205,42985,DOM,Dominican Republic,Waste management,2002,0.0,A,Actual value
7206,42986,DOM,Dominican Republic,Waste management,2003,0.0,A,Actual value
7207,42987,DOM,Dominican Republic,Waste management,2004,0.0,A,Actual value
7208,42988,DOM,Dominican Republic,Waste management,2005,0.0,A,Actual value
7209,42989,DOM,Dominican Republic,Waste management,2006,0.0,A,Actual value
7210,42990,DOM,Dominican Republic,Waste management,2007,0.0,A,Actual value
7211,42991,DOM,Dominican Republic,Waste management,2008,0.0,A,Actual value
7212,42992,DOM,Dominican Republic,Waste management,2009,0.0,A,Actual value
7213,42993,DOM,Dominican Republic,Waste management,2010,0.0,A,Actual value
7214,42994,DOM,Dominican Republic,Waste management,2011,0.0,A,Actual value
7215,42995,DOM,Dominican Republic,Waste management,2012,0.0,A,Actual value
7216,42996,DOM,Dominican Republic,Waste management,2013,0.0,A,Actual value
7217,42997,DOM,Dominican Republic,Waste management,2014,0.0,A,Actual value
7218,42998,DOM,Dominican Republic,Waste management,2015,0.0,A,Actual value
7219,43107,DOM,Dominican Republic,Mining and quarrying,1994,0.0,A,Actual value
7220,43108,DOM,Dominican Republic,Mining and quarrying,1995,0.0,A,Actual value
7221,43109,DOM,Dominican Republic,Mining and quarrying,1996,0.0,A,Actual value
7222,43110,DOM,Dominican Republic,Mining and quarrying,1997,0.0,A,Actual value
7223,43111,DOM,Dominican Republic,Mining and quarrying,1998,0.0,A,Actual value
7224,43112,DOM,Dominican Republic,Mining and quarrying,1999,0.0,A,Actual value
7225,43113,DOM,Dominican Republic,Mining and quarrying,2000,0.0,A,Actual value
7226,43114,DOM,Dominican Republic,Mining and quarrying,2001,0.0,A,Actual value
7227,43115,DOM,Dominican Republic,Mining and quarrying,2002,0.0,A,Actual value
7228,43116,DOM,Dominican Republic,Mining and quarrying,2003,0.0,A,Actual value
7229,43117,DOM,Dominican Republic,Mining and quarrying,2004,0.0,A,Actual value
7230,43118,DOM,Dominican Republic,Mining and quarrying,2005,0.0,A,Actual value
7231,43119,DOM,Dominican Republic,Mining and quarrying,2006,0.0,A,Actual value
7232,43120,DOM,Dominican Republic,Mining and quarrying,2007,0.0,A,Actual value
7233,43121,DOM,Dominican Republic,Mining and quarrying,2008,0.0,A,Actual value
7234,43122,DOM,Dominican Republic,Mining and quarrying,2009,0.0,A,Actual value
7235,43123,DOM,Dominican Republic,Mining and quarrying,2010,0.0,A,Actual value
7236,43124,DOM,Dominican Republic,Mining and quarrying,2011,0.0,A,Actual value
7237,43125,DOM,Dominican Republic,Mining and quarrying,2012,0.0,A,Actual value
7238,43126,DOM,Dominican Republic,Mining and quarrying,2013,0.0,A,Actual value
7239,43127,DOM,Dominican Republic,Mining and quarrying,2014,0.0,A,Actual value
7240,43128,DOM,Dominican Republic,Mining and quarrying,2015,0.0,A,Actual value
7241,43237,DOM,Dominican Republic,Unallocated,1994,0.0,A,Actual value
7242,43238,DOM,Dominican Republic,Unallocated,1995,0.0,A,Actual value
7243,43239,DOM,Dominican Republic,Unallocated,1996,0.0,A,Actual value
7244,43240,DOM,Dominican Republic,Unallocated,1997,0.0,A,Actual value
7245,43241,DOM,Dominican Republic,Unallocated,1998,0.0,A,Actual value
7246,43242,DOM,Dominican Republic,Unallocated,1999,0.0,A,Actual value
7247,43243,DOM,Dominican Republic,Unallocated,2000,0.0,A,Actual value
7248,43244,DOM,Dominican Republic,Unallocated,2001,0.0,A,Actual value
7249,43245,DOM,Dominican Republic,Unallocated,2002,0.0,A,Actual value
7250,43246,DOM,Dominican Republic,Unallocated,2003,0.0,A,Actual value
7251,43247,DOM,Dominican Republic,Unallocated,2004,0.0,A,Actual value
7252,43248,DOM,Dominican Republic,Unallocated,2005,0.0,A,Actual value
7253,43249,DOM,Dominican Republic,Unallocated,2006,0.0,A,Actual value
7254,43250,DOM,Dominican Republic,Unallocated,2007,0.0,A,Actual value
7255,43251,DOM,Dominican Republic,Unallocated,2008,0.0,A,Actual value
7256,43252,DOM,Dominican Republic,Unallocated,2009,0.0,A,Actual value
7257,43253,DOM,Dominican Republic,Unallocated,2010,0.0,A,Actual value
7258,43254,DOM,Dominican Republic,Unallocated,2011,0.0,A,Actual value
7259,43255,DOM,Dominican Republic,Unallocated,2012,0.0,A,Actual value
7260,43256,DOM,Dominican Republic,Unallocated,2013,0.0,A,Actual value
7261,43257,DOM,Dominican Republic,Unallocated,2014,0.0,A,Actual value
7262,43258,DOM,Dominican Republic,Unallocated,2015,0.0,A,Actual value
7263,43365,EST,Estonia,Total,1994,102.31362700761998,I,Incomplete data
7264,43366,EST,Estonia,Total,1995,132.43416509398,B,Break
7265,43367,EST,Estonia,Total,1996,215.70192103422002,A,Actual value
7266,43368,EST,Estonia,Total,1997,263.08463190396,A,Actual value
7267,43369,EST,Estonia,Total,1998,345.25345361934995,A,Actual value
7268,43370,EST,Estonia,Total,1999,300.26887391549,A,Actual value
7269,43371,EST,Estonia,Total,2000,324.70298873358996,A,Actual value
7270,43372,EST,Estonia,Total,2001,434.58604323024,A,Actual value
7271,43373,EST,Estonia,Total,2002,428.92751692981005,A,Actual value
7272,43374,EST,Estonia,Total,2003,466.61976899918,A,Actual value
7273,43375,EST,Estonia,Total,2004,562.39676411575,A,Actual value
7274,43376,EST,Estonia,Total,2005,659.28022416966,A,Actual value
7275,43377,EST,Estonia,Total,2006,698.56543754873,A,Actual value
7276,43378,EST,Estonia,Total,2007,752.38955205958,A,Actual value
7277,43379,EST,Estonia,Total,2008,740.1162155442,A,Actual value
7278,43380,EST,Estonia,Total,2009,798.42600003032,A,Actual value
7279,43381,EST,Estonia,Total,2010,822.191051852,A,Actual value
7280,43382,EST,Estonia,Total,2011,817.80604354907,A,Actual value
7281,43383,EST,Estonia,Total,2012,854.8455500269299,A,Actual value
7282,43384,EST,Estonia,Total,2013,815.85541863412,A,Actual value
7283,43385,EST,Estonia,Total,2014,849.8891440724001,A,Actual value
7284,43490,EST,Estonia,Energy,1994,91.97142379190201,A,Actual value
7285,43491,EST,Estonia,Energy,1995,84.55910832149999,A,Actual value
7286,43492,EST,Estonia,Energy,1996,165.79739422096,A,Actual value
7287,43493,EST,Estonia,Energy,1997,212.21801611766998,A,Actual value
7288,43494,EST,Estonia,Energy,1998,295.31128619862005,A,Actual value
7289,43495,EST,Estonia,Energy,1999,248.32377173892996,A,Actual value
7290,43496,EST,Estonia,Energy,2000,251.00270443207,A,Actual value
7291,43497,EST,Estonia,Energy,2001,345.71722631596003,A,Actual value
7292,43498,EST,Estonia,Energy,2002,344.76346826614997,A,Actual value
7293,43499,EST,Estonia,Energy,2003,379.33112268122,A,Actual value
7294,43500,EST,Estonia,Energy,2004,469.41531035537,A,Actual value
7295,43501,EST,Estonia,Energy,2005,548.27394564884,A,Actual value
7296,43502,EST,Estonia,Energy,2006,564.0909765507,A,Actual value
7297,43503,EST,Estonia,Energy,2007,608.12654242492,A,Actual value
7298,43504,EST,Estonia,Energy,2008,619.70301548515,A,Actual value
7299,43505,EST,Estonia,Energy,2009,685.7385663265701,A,Actual value
7300,43506,EST,Estonia,Energy,2010,714.1869403309199,A,Actual value
7301,43507,EST,Estonia,Energy,2011,709.1989342095799,A,Actual value
7302,43508,EST,Estonia,Energy,2012,750.25044758154,A,Actual value
7303,43509,EST,Estonia,Energy,2013,703.34922604373,A,Actual value
7304,43510,EST,Estonia,Energy,2014,731.71941715283,A,Actual value
7305,43613,EST,Estonia,Motor vehicles and transport,1995,27.350465604184,A,Actual value
7306,43614,EST,Estonia,Motor vehicles and transport,1996,26.939015530943,A,Actual value
7307,43615,EST,Estonia,Motor vehicles and transport,1997,24.277531332578,A,Actual value
7308,43616,EST,Estonia,Motor vehicles and transport,1998,24.524960980771,A,Actual value
7309,43617,EST,Estonia,Motor vehicles and transport,1999,21.966008527872,A,Actual value
7310,43618,EST,Estonia,Motor vehicles and transport,2000,21.820009625345996,A,Actual value
7311,43619,EST,Estonia,Motor vehicles and transport,2001,22.017793166746003,A,Actual value
7312,43620,EST,Estonia,Motor vehicles and transport,2002,16.164480878366,A,Actual value
7313,43621,EST,Estonia,Motor vehicles and transport,2003,10.728357017516,A,Actual value
7314,43622,EST,Estonia,Motor vehicles and transport,2004,20.279808055912,A,Actual value
7315,43623,EST,Estonia,Motor vehicles and transport,2005,23.186233866040002,A,Actual value
7316,43624,EST,Estonia,Motor vehicles and transport,2006,23.828934052687,A,Actual value
7317,43625,EST,Estonia,Motor vehicles and transport,2007,22.80825865355,A,Actual value
7318,43626,EST,Estonia,Motor vehicles and transport,2008,17.516451168474,A,Actual value
7319,43627,EST,Estonia,Motor vehicles and transport,2009,14.808430642706,A,Actual value
7320,43628,EST,Estonia,Motor vehicles and transport,2010,16.521096249279,A,Actual value
7321,43629,EST,Estonia,Motor vehicles and transport,2011,19.487674595276,A,Actual value
7322,43630,EST,Estonia,Motor vehicles and transport,2012,21.26355447329,A,Actual value
7323,43631,EST,Estonia,Motor vehicles and transport,2013,21.063370501582,A,Actual value
7324,43632,EST,Estonia,Motor vehicles and transport,2014,21.319069668645,A,Actual value
7325,43733,EST,Estonia,Other,1995,20.525,B,Break
7326,43734,EST,Estonia,Other,1996,22.965999999999998,A,Actual value
7327,43735,EST,Estonia,Other,1997,26.589000000000002,A,Actual value
7328,43736,EST,Estonia,Other,1998,25.416999999999998,A,Actual value
7329,43737,EST,Estonia,Other,1999,29.979,A,Actual value
7330,43738,EST,Estonia,Other,2000,51.88,A,Actual value
7331,43739,EST,Estonia,Other,2001,66.851,A,Actual value
7332,43740,EST,Estonia,Other,2002,68.0,A,Actual value
7333,43741,EST,Estonia,Other,2003,76.56,A,Actual value
7334,43742,EST,Estonia,Other,2004,72.702,A,Actual value
7335,43743,EST,Estonia,Other,2005,87.82,A,Actual value
7336,43744,EST,Estonia,Other,2006,110.646,A,Actual value
7337,43745,EST,Estonia,Other,2007,121.455,A,Actual value
7338,43746,EST,Estonia,Other,2008,102.897,A,Actual value
7339,43747,EST,Estonia,Other,2009,97.87899999999999,A,Actual value
7340,43748,EST,Estonia,Other,2010,91.48299999999999,A,Actual value
7341,43749,EST,Estonia,Other,2011,89.119,A,Actual value
7342,43750,EST,Estonia,Other,2012,83.33200000000001,A,Actual value
7343,43751,EST,Estonia,Other,2013,91.443,A,Actual value
7344,43752,EST,Estonia,Other,2014,96.851,A,Actual value
7345,43857,EST,Estonia,Ozone-depleting substances,1994,0.0,A,Actual value
7346,43858,EST,Estonia,Ozone-depleting substances,1995,0.0,A,Actual value
7347,43859,EST,Estonia,Ozone-depleting substances,1996,0.0,A,Actual value
7348,43860,EST,Estonia,Ozone-depleting substances,1997,0.0,A,Actual value
7349,43861,EST,Estonia,Ozone-depleting substances,1998,0.0,A,Actual value
7350,43862,EST,Estonia,Ozone-depleting substances,1999,0.0,A,Actual value
7351,43863,EST,Estonia,Ozone-depleting substances,2000,0.0,A,Actual value
7352,43864,EST,Estonia,Ozone-depleting substances,2001,0.0,A,Actual value
7353,43865,EST,Estonia,Ozone-depleting substances,2002,0.0,A,Actual value
7354,43866,EST,Estonia,Ozone-depleting substances,2003,0.0,A,Actual value
7355,43867,EST,Estonia,Ozone-depleting substances,2004,0.0,A,Actual value
7356,43868,EST,Estonia,Ozone-depleting substances,2005,0.0,A,Actual value
7357,43869,EST,Estonia,Ozone-depleting substances,2006,0.0,A,Actual value
7358,43870,EST,Estonia,Ozone-depleting substances,2007,0.0,A,Actual value
7359,43871,EST,Estonia,Ozone-depleting substances,2008,0.0,A,Actual value
7360,43872,EST,Estonia,Ozone-depleting substances,2009,0.0,A,Actual value
7361,43873,EST,Estonia,Ozone-depleting substances,2010,0.0,A,Actual value
7362,43874,EST,Estonia,Ozone-depleting substances,2011,0.0,A,Actual value
7363,43875,EST,Estonia,Ozone-depleting substances,2012,0.0,A,Actual value
7364,43876,EST,Estonia,Ozone-depleting substances,2013,0.0,A,Actual value
7365,43877,EST,Estonia,Ozone-depleting substances,2014,0.0,A,Actual value
7366,43878,EST,Estonia,Ozone-depleting substances,2015,0.0,A,Actual value
7367,43985,EST,Estonia,Water and wastewater,1994,3.2977801112881,I,Incomplete data
7368,43986,EST,Estonia,Water and wastewater,1995,11.50030865395,B,Break
7369,43987,EST,Estonia,Water and wastewater,1996,14.064002157926,A,Actual value
7370,43988,EST,Estonia,Water and wastewater,1997,13.316111748343001,A,Actual value
7371,43989,EST,Estonia,Water and wastewater,1998,13.080678877965,A,Actual value
7372,43990,EST,Estonia,Water and wastewater,1999,16.366199154691998,A,Actual value
7373,43991,EST,Estonia,Water and wastewater,2000,19.212960804793997,A,Actual value
7374,43992,EST,Estonia,Water and wastewater,2001,20.422480992665,A,Actual value
7375,43993,EST,Estonia,Water and wastewater,2002,22.513861828406,A,Actual value
7376,43994,EST,Estonia,Water and wastewater,2003,22.72020848559,A,Actual value
7377,43995,EST,Estonia,Water and wastewater,2004,22.719219841361,A,Actual value
7378,43996,EST,Estonia,Water and wastewater,2005,25.340841413077,A,Actual value
7379,43997,EST,Estonia,Water and wastewater,2006,28.210164614339,A,Actual value
7380,43998,EST,Estonia,Water and wastewater,2007,27.815461320184998,A,Actual value
7381,43999,EST,Estonia,Water and wastewater,2008,29.779529170956998,A,Actual value
7382,44000,EST,Estonia,Water and wastewater,2009,31.225755379324998,A,Actual value
7383,44001,EST,Estonia,Water and wastewater,2010,37.014895441159,A,Actual value
7384,44002,EST,Estonia,Water and wastewater,2011,32.933081378779,A,Actual value
7385,44003,EST,Estonia,Water and wastewater,2012,32.557565254733,A,Actual value
7386,44004,EST,Estonia,Water and wastewater,2013,32.51722447289,A,Actual value
7387,44005,EST,Estonia,Water and wastewater,2014,29.468765357831,A,Actual value
7388,44110,EST,Estonia,Waste management,1994,3.2061750666674,A,Actual value
7389,44111,EST,Estonia,Waste management,1995,5.0172196009509005,A,Actual value
7390,44112,EST,Estonia,Waste management,1996,5.2506052992395,A,Actual value
7391,44113,EST,Estonia,Waste management,1997,10.259858854724,A,Actual value
7392,44114,EST,Estonia,Waste management,1998,9.218367447456599,A,Actual value
7393,44115,EST,Estonia,Waste management,1999,9.6321504903482,A,Actual value
7394,44116,EST,Estonia,Waste management,2000,13.899860612584,A,Actual value
7395,44117,EST,Estonia,Waste management,2001,18.827168818584003,A,Actual value
7396,44118,EST,Estonia,Waste management,2002,22.575907634744002,A,Actual value
7397,44119,EST,Estonia,Waste management,2003,26.958290140665003,A,Actual value
7398,44120,EST,Estonia,Waste management,2004,25.026261003853,A,Actual value
7399,44121,EST,Estonia,Waste management,2005,33.373506991203,A,Actual value
7400,44122,EST,Estonia,Waste management,2006,44.216975100087005,A,Actual value
7401,44123,EST,Estonia,Waste management,2007,50.353115681798,A,Actual value
7402,44124,EST,Estonia,Waste management,2008,54.042235425348,A,Actual value
7403,44125,EST,Estonia,Waste management,2009,46.821147285217,A,Actual value
7404,44126,EST,Estonia,Waste management,2010,30.736880979343,A,Actual value
7405,44127,EST,Estonia,Waste management,2011,31.094997179414,A,Actual value
7406,44128,EST,Estonia,Waste management,2012,29.942055636262,A,Actual value
7407,44129,EST,Estonia,Waste management,2013,37.384644017791,A,Actual value
7408,44130,EST,Estonia,Waste management,2014,44.952351998051995,A,Actual value
7409,44237,EST,Estonia,Mining and quarrying,1994,0.0,A,Actual value
7410,44238,EST,Estonia,Mining and quarrying,1995,0.0,A,Actual value
7411,44239,EST,Estonia,Mining and quarrying,1996,0.0,A,Actual value
