,COU,Country,Variable,Year,Value
10162,AUS,Australia,Standards,2009,4.75
10163,AUS,Australia,Standards,2010,4.75
10164,AUS,Australia,Standards,2011,4.75
10165,AUS,Australia,Standards,2012,4.75
10166,AUS,Australia,Standards,2013,4.75
10167,AUS,Australia,Standards,2014,4.75
10168,AUS,Australia,Standards,2015,4.75
10169,FRA,France,Trading Schemes White Certificates,1990,0.0
10170,FRA,France,Trading Schemes White Certificates,1991,0.0
10171,FRA,France,Trading Schemes White Certificates,1992,0.0
10172,FRA,France,Trading Schemes White Certificates,1993,0.0
10173,FRA,France,Trading Schemes White Certificates,1994,0.0
10174,FRA,France,Trading Schemes White Certificates,1995,0.0
10175,FRA,France,Trading Schemes White Certificates,1996,0.0
10176,FRA,France,Trading Schemes White Certificates,1997,0.0
10177,FRA,France,Trading Schemes White Certificates,1998,0.0
10178,FRA,France,Trading Schemes White Certificates,1999,0.0
10179,FRA,France,Trading Schemes White Certificates,2000,0.0
10180,FRA,France,Trading Schemes White Certificates,2001,0.0
10181,FRA,France,Trading Schemes White Certificates,2002,0.0
10182,FRA,France,Trading Schemes White Certificates,2003,0.0
10183,FRA,France,Trading Schemes White Certificates,2004,0.0
10184,FRA,France,Trading Schemes White Certificates,2005,0.0
10185,FRA,France,Trading Schemes White Certificates,2006,2.0
10186,FRA,France,Trading Schemes White Certificates,2007,2.0
10187,FRA,France,Trading Schemes White Certificates,2008,2.0
10188,FRA,France,Trading Schemes White Certificates,2009,2.0
10189,FRA,France,Trading Schemes White Certificates,2010,2.0
10190,FRA,France,Trading Schemes White Certificates,2011,6.0
10191,FRA,France,Trading Schemes White Certificates,2012,6.0
10192,FRA,France,Trading Schemes White Certificates,2013,6.0
10193,FRA,France,Trading Schemes White Certificates,2014,6.0
10194,FRA,France,Trading Schemes White Certificates,2015,6.0
10195,FRA,France,Emission limit values PM,1990,1.0
10196,FRA,France,Emission limit values PM,1991,1.0
10197,FRA,France,Emission limit values PM,1992,1.0
10198,FRA,France,Emission limit values PM,1993,1.0
10199,FRA,France,Emission limit values PM,1994,1.0
10200,FRA,France,Emission limit values PM,1995,1.0
10201,FRA,France,Emission limit values PM,1996,1.0
10202,FRA,France,Emission limit values PM,1997,1.0
10203,FRA,France,Emission limit values PM,1998,1.0
10204,FRA,France,Emission limit values PM,1999,1.0
10205,FRA,France,Emission limit values PM,2000,1.0
10206,FRA,France,Emission limit values PM,2001,1.0
10207,FRA,France,Emission limit values PM,2002,1.0
10208,FRA,France,Emission limit values PM,2003,1.0
10209,FRA,France,Emission limit values PM,2004,2.0
10210,FRA,France,Emission limit values PM,2005,2.0
10211,FRA,France,Emission limit values PM,2006,2.0
10212,FRA,France,Emission limit values PM,2007,2.0
10213,FRA,France,Emission limit values PM,2008,2.0
10214,FRA,France,Emission limit values PM,2009,2.0
10215,FRA,France,Emission limit values PM,2010,2.0
10216,FRA,France,Emission limit values PM,2011,6.0
10217,FRA,France,Emission limit values PM,2012,6.0
10218,FRA,France,Emission limit values PM,2013,6.0
10219,FRA,France,Emission limit values PM,2014,6.0
10220,FRA,France,Emission limit values PM,2015,6.0
10221,CHE,Switzerland,Taxes,1990,1.5
10222,CHE,Switzerland,Taxes,1991,1.5
10223,CHE,Switzerland,Taxes,1992,1.5
10224,CHE,Switzerland,Taxes,1993,1.5
10225,CHE,Switzerland,Taxes,1994,1.5
10226,CHE,Switzerland,Taxes,1995,1.5
10227,CHE,Switzerland,Taxes,1996,1.5
10228,CHE,Switzerland,Taxes,1997,1.5
10229,CHE,Switzerland,Taxes,1998,1.5
10230,CHE,Switzerland,Taxes,1999,1.5
10231,CHE,Switzerland,Taxes,2000,1.5
10232,CHE,Switzerland,Taxes,2001,1.5
10233,CHE,Switzerland,Taxes,2002,1.5
10234,CHE,Switzerland,Taxes,2003,1.5
10235,CHE,Switzerland,Taxes,2004,1.5
10236,CHE,Switzerland,Taxes,2005,1.25
10237,CHE,Switzerland,Taxes,2006,1.25
10238,CHE,Switzerland,Taxes,2007,1.25
10239,CHE,Switzerland,Taxes,2008,1.0
10240,CHE,Switzerland,Taxes,2009,2.75
10241,CHE,Switzerland,Taxes,2010,2.75
10242,CHE,Switzerland,Taxes,2011,2.5
10243,CHE,Switzerland,Taxes,2012,2.5
10244,NOR,Norway,Trading Schemes CO2,1990,0.0
10245,NOR,Norway,Trading Schemes CO2,1991,0.0
10246,NOR,Norway,Trading Schemes CO2,1992,0.0
10247,NOR,Norway,Trading Schemes CO2,1993,0.0
10248,NOR,Norway,Trading Schemes CO2,1994,0.0
10249,NOR,Norway,Trading Schemes CO2,1995,0.0
10250,NOR,Norway,Trading Schemes CO2,1996,0.0
10251,NOR,Norway,Trading Schemes CO2,1997,0.0
10252,NOR,Norway,Trading Schemes CO2,1998,0.0
10253,NOR,Norway,Trading Schemes CO2,1999,0.0
10254,NOR,Norway,Trading Schemes CO2,2000,0.0
10255,NOR,Norway,Trading Schemes CO2,2001,0.0
10256,NOR,Norway,Trading Schemes CO2,2002,0.0
10257,NOR,Norway,Trading Schemes CO2,2003,0.0
10258,NOR,Norway,Trading Schemes CO2,2004,0.0
10259,NOR,Norway,Trading Schemes CO2,2005,6.0
10260,NOR,Norway,Trading Schemes CO2,2006,6.0
10261,NOR,Norway,Trading Schemes CO2,2007,1.0
10262,NOR,Norway,Trading Schemes CO2,2008,6.0
10263,NOR,Norway,Trading Schemes CO2,2009,6.0
10264,NOR,Norway,Trading Schemes CO2,2010,6.0
10265,NOR,Norway,Trading Schemes CO2,2011,6.0
10266,NOR,Norway,Trading Schemes CO2,2012,5.0
10267,HUN,Hungary,Trading Schemes Green Certificates,1990,0.0
10268,HUN,Hungary,Trading Schemes Green Certificates,1991,0.0
10269,HUN,Hungary,Trading Schemes Green Certificates,1992,0.0
10270,HUN,Hungary,Trading Schemes Green Certificates,1993,0.0
10271,HUN,Hungary,Trading Schemes Green Certificates,1994,0.0
10272,HUN,Hungary,Trading Schemes Green Certificates,1995,0.0
10273,HUN,Hungary,Trading Schemes Green Certificates,1996,0.0
10274,HUN,Hungary,Trading Schemes Green Certificates,1997,0.0
10275,HUN,Hungary,Trading Schemes Green Certificates,1998,0.0
10276,HUN,Hungary,Trading Schemes Green Certificates,1999,0.0
10277,HUN,Hungary,Trading Schemes Green Certificates,2000,0.0
10278,HUN,Hungary,Trading Schemes Green Certificates,2001,0.0
10279,HUN,Hungary,Trading Schemes Green Certificates,2002,0.0
10280,HUN,Hungary,Trading Schemes Green Certificates,2003,0.0
10281,HUN,Hungary,Trading Schemes Green Certificates,2004,0.0
10282,HUN,Hungary,Trading Schemes Green Certificates,2005,0.0
10283,HUN,Hungary,Trading Schemes Green Certificates,2006,0.0
10284,HUN,Hungary,Trading Schemes Green Certificates,2007,0.0
10285,HUN,Hungary,Trading Schemes Green Certificates,2008,0.0
10286,HUN,Hungary,Trading Schemes Green Certificates,2009,0.0
10287,HUN,Hungary,Trading Schemes Green Certificates,2010,0.0
10288,HUN,Hungary,Trading Schemes Green Certificates,2011,0.0
10289,HUN,Hungary,Trading Schemes Green Certificates,2012,0.0
10290,CZE,Czech Republic,R&D subsidies,1990,1.0
10291,CZE,Czech Republic,R&D subsidies,1991,1.0
10292,CZE,Czech Republic,R&D subsidies,1992,1.0
10293,CZE,Czech Republic,R&D subsidies,1993,1.0
10294,CZE,Czech Republic,R&D subsidies,1994,1.0
10295,CZE,Czech Republic,R&D subsidies,1995,1.0
10296,CZE,Czech Republic,R&D subsidies,1996,1.0
10297,CZE,Czech Republic,R&D subsidies,1997,1.0
10298,CZE,Czech Republic,R&D subsidies,1998,1.0
10299,CZE,Czech Republic,R&D subsidies,1999,1.0
10300,CZE,Czech Republic,R&D subsidies,2000,1.0
10301,CZE,Czech Republic,R&D subsidies,2001,1.0
10302,CZE,Czech Republic,R&D subsidies,2002,1.0
10303,CZE,Czech Republic,R&D subsidies,2003,1.0
10304,CZE,Czech Republic,R&D subsidies,2004,1.0
10305,CZE,Czech Republic,R&D subsidies,2005,1.0
10306,CZE,Czech Republic,R&D subsidies,2006,1.0
10307,CZE,Czech Republic,R&D subsidies,2007,1.0
10308,CZE,Czech Republic,R&D subsidies,2008,2.0
10309,CZE,Czech Republic,R&D subsidies,2009,2.0
10310,CZE,Czech Republic,R&D subsidies,2010,2.0
10311,CZE,Czech Republic,R&D subsidies,2011,1.0
10312,CZE,Czech Republic,R&D subsidies,2012,1.0
10313,SVK,Slovak Republic,Standards,1990,0.25
10314,SVK,Slovak Republic,Standards,1991,0.25
10315,SVK,Slovak Republic,Standards,1992,0.25
10316,SVK,Slovak Republic,Standards,1993,0.5
10317,SVK,Slovak Republic,Standards,1994,0.5
10318,SVK,Slovak Republic,Standards,1995,0.5
10319,SVK,Slovak Republic,Standards,1996,0.5
10320,SVK,Slovak Republic,Standards,1997,0.5
10321,SVK,Slovak Republic,Standards,1998,0.5
10322,SVK,Slovak Republic,Standards,1999,0.5
10323,SVK,Slovak Republic,Standards,2000,1.75
10324,SVK,Slovak Republic,Standards,2001,1.75
10325,SVK,Slovak Republic,Standards,2002,1.75
10326,SVK,Slovak Republic,Standards,2003,1.75
10327,SVK,Slovak Republic,Standards,2004,1.75
10328,SVK,Slovak Republic,Standards,2005,2.0
10329,SVK,Slovak Republic,Standards,2006,2.0
10330,SVK,Slovak Republic,Standards,2007,2.0
10331,SVK,Slovak Republic,Standards,2008,2.0
10332,SVK,Slovak Republic,Standards,2009,2.25
10333,SVK,Slovak Republic,Standards,2010,2.25
10334,SVK,Slovak Republic,Standards,2011,2.25
10335,SVK,Slovak Republic,Standards,2012,2.25
10336,DEU,Germany,Tax Diesel,1990,5.0
10337,DEU,Germany,Tax Diesel,1991,5.0
10338,DEU,Germany,Tax Diesel,1992,5.0
10339,DEU,Germany,Tax Diesel,1993,5.0
10340,DEU,Germany,Tax Diesel,1994,6.0
10341,DEU,Germany,Tax Diesel,1995,6.0
10342,DEU,Germany,Tax Diesel,1996,5.0
10343,DEU,Germany,Tax Diesel,1997,5.0
10344,DEU,Germany,Tax Diesel,1998,6.0
10345,DEU,Germany,Tax Diesel,1999,6.0
10346,DEU,Germany,Tax Diesel,2000,5.0
10347,DEU,Germany,Tax Diesel,2001,5.0
10348,DEU,Germany,Tax Diesel,2002,6.0
10349,DEU,Germany,Tax Diesel,2003,6.0
10350,DEU,Germany,Tax Diesel,2004,5.0
10351,DEU,Germany,Tax Diesel,2005,5.0
10352,DEU,Germany,Tax Diesel,2006,4.0
10353,DEU,Germany,Tax Diesel,2007,4.0
10354,DEU,Germany,Tax Diesel,2008,4.0
10355,DEU,Germany,Tax Diesel,2009,5.0
10356,DEU,Germany,Tax Diesel,2010,4.0
10357,DEU,Germany,Tax Diesel,2011,3.0
10358,DEU,Germany,Tax Diesel,2012,3.0
10359,DEU,Germany,Tax Diesel,2013,3.0
10360,DEU,Germany,Tax Diesel,2014,4.0
10361,DEU,Germany,Tax Diesel,2015,4.0
10362,FRA,France,Trading Schemes Green Certificates,1990,0.0
10363,FRA,France,Trading Schemes Green Certificates,1991,0.0
10364,FRA,France,Trading Schemes Green Certificates,1992,0.0
10365,FRA,France,Trading Schemes Green Certificates,1993,0.0
10366,FRA,France,Trading Schemes Green Certificates,1994,0.0
10367,FRA,France,Trading Schemes Green Certificates,1995,0.0
10368,FRA,France,Trading Schemes Green Certificates,1996,0.0
10369,FRA,France,Trading Schemes Green Certificates,1997,0.0
10370,FRA,France,Trading Schemes Green Certificates,1998,0.0
10371,FRA,France,Trading Schemes Green Certificates,1999,0.0
10372,FRA,France,Trading Schemes Green Certificates,2000,0.0
10373,FRA,France,Trading Schemes Green Certificates,2001,0.0
10374,FRA,France,Trading Schemes Green Certificates,2002,0.0
10375,FRA,France,Trading Schemes Green Certificates,2003,0.0
10376,FRA,France,Trading Schemes Green Certificates,2004,0.0
10377,FRA,France,Trading Schemes Green Certificates,2005,0.0
10378,FRA,France,Trading Schemes Green Certificates,2006,0.0
10379,FRA,France,Trading Schemes Green Certificates,2007,0.0
10380,FRA,France,Trading Schemes Green Certificates,2008,0.0
10381,FRA,France,Trading Schemes Green Certificates,2009,0.0
10382,FRA,France,Trading Schemes Green Certificates,2010,0.0
10383,FRA,France,Trading Schemes Green Certificates,2011,0.0
10384,FRA,France,Trading Schemes Green Certificates,2012,0.0
10385,FRA,France,Trading Schemes Green Certificates,2013,0.0
10386,FRA,France,Trading Schemes Green Certificates,2014,0.0
10387,FRA,France,Trading Schemes Green Certificates,2015,0.0
10388,KOR,Korea,Market EPS,1990,0.25
10389,KOR,Korea,Market EPS,1991,0.25
10390,KOR,Korea,Market EPS,1992,0.25
10391,KOR,Korea,Market EPS,1993,0.25
10392,KOR,Korea,Market EPS,1994,0.25
10393,KOR,Korea,Market EPS,1995,0.25
10394,KOR,Korea,Market EPS,1996,0.25
10395,KOR,Korea,Market EPS,1997,0.25
10396,KOR,Korea,Market EPS,1998,0.25
10397,KOR,Korea,Market EPS,1999,0.25
10398,KOR,Korea,Market EPS,2000,0.25
10399,KOR,Korea,Market EPS,2001,0.8333333134651201
10400,KOR,Korea,Market EPS,2002,0.8333333134651201
10401,KOR,Korea,Market EPS,2003,2.6666667461395
10402,KOR,Korea,Market EPS,2004,2.6666667461395
10403,KOR,Korea,Market EPS,2005,2.6666667461395
10404,KOR,Korea,Market EPS,2006,2.6666667461395
10405,KOR,Korea,Market EPS,2007,2.6666667461395
10406,KOR,Korea,Market EPS,2008,2.5
10407,KOR,Korea,Market EPS,2009,2.6666667461395
10408,KOR,Korea,Market EPS,2010,2.6666667461395
10409,KOR,Korea,Market EPS,2011,2.5
10410,KOR,Korea,Market EPS,2012,0.88333332538605
10411,KOR,Korea,Market EPS,2013,1.0166666507720998
10412,KOR,Korea,Market EPS,2014,1.1000000238418999
10413,KOR,Korea,Market EPS,2015,1.7666666507721
10414,POL,Poland,Tax NOx,1990,1.0
10415,POL,Poland,Tax NOx,1991,1.0
10416,POL,Poland,Tax NOx,1992,1.0
10417,POL,Poland,Tax NOx,1993,1.0
10418,POL,Poland,Tax NOx,1994,1.0
10419,POL,Poland,Tax NOx,1995,1.0
10420,POL,Poland,Tax NOx,1996,1.0
10421,POL,Poland,Tax NOx,1997,1.0
10422,POL,Poland,Tax NOx,1998,1.0
10423,POL,Poland,Tax NOx,1999,1.0
10424,POL,Poland,Tax NOx,2000,1.0
10425,POL,Poland,Tax NOx,2001,4.0
10426,POL,Poland,Tax NOx,2002,4.0
10427,POL,Poland,Tax NOx,2003,4.0
10428,POL,Poland,Tax NOx,2004,5.0
10429,POL,Poland,Tax NOx,2005,4.0
10430,POL,Poland,Tax NOx,2006,4.0
10431,POL,Poland,Tax NOx,2007,5.0
10432,POL,Poland,Tax NOx,2008,4.0
10433,POL,Poland,Tax NOx,2009,4.0
10434,POL,Poland,Tax NOx,2010,4.0
10435,POL,Poland,Tax NOx,2011,4.0
10436,POL,Poland,Tax NOx,2012,4.0
10437,HUN,Hungary,Non-market EPS,1990,0.625
10438,HUN,Hungary,Non-market EPS,1991,0.625
10439,HUN,Hungary,Non-market EPS,1992,0.625
10440,HUN,Hungary,Non-market EPS,1993,0.625
10441,HUN,Hungary,Non-market EPS,1994,0.625
10442,HUN,Hungary,Non-market EPS,1995,0.625
10443,HUN,Hungary,Non-market EPS,1996,0.625
10444,HUN,Hungary,Non-market EPS,1997,0.625
10445,HUN,Hungary,Non-market EPS,1998,0.625
10446,HUN,Hungary,Non-market EPS,1999,0.625
10447,HUN,Hungary,Non-market EPS,2000,1.375
10448,HUN,Hungary,Non-market EPS,2001,1.375
10449,HUN,Hungary,Non-market EPS,2002,1.875
10450,HUN,Hungary,Non-market EPS,2003,2.5
10451,HUN,Hungary,Non-market EPS,2004,3.0
10452,HUN,Hungary,Non-market EPS,2005,3.125
10453,HUN,Hungary,Non-market EPS,2006,3.125
10454,HUN,Hungary,Non-market EPS,2007,3.125
10455,HUN,Hungary,Non-market EPS,2008,3.125
10456,HUN,Hungary,Non-market EPS,2009,3.25
10457,HUN,Hungary,Non-market EPS,2010,3.25
10458,HUN,Hungary,Non-market EPS,2011,3.25
10459,HUN,Hungary,Non-market EPS,2012,3.25
10460,SWE,Sweden,Tax Diesel,1990,2.0
10461,SWE,Sweden,Tax Diesel,1991,3.0
10462,SWE,Sweden,Tax Diesel,1992,3.0
10463,SWE,Sweden,Tax Diesel,1993,3.0
10464,SWE,Sweden,Tax Diesel,1994,4.0
10465,SWE,Sweden,Tax Diesel,1995,4.0
10466,SWE,Sweden,Tax Diesel,1996,4.0
10467,SWE,Sweden,Tax Diesel,1997,4.0
10468,SWE,Sweden,Tax Diesel,1998,5.0
10469,SWE,Sweden,Tax Diesel,1999,4.0
10470,SWE,Sweden,Tax Diesel,2000,4.0
10471,SWE,Sweden,Tax Diesel,2001,4.0
10472,SWE,Sweden,Tax Diesel,2002,4.0
10473,SWE,Sweden,Tax Diesel,2003,4.0
10474,SWE,Sweden,Tax Diesel,2004,4.0
10475,SWE,Sweden,Tax Diesel,2005,4.0
10476,SWE,Sweden,Tax Diesel,2006,4.0
10477,SWE,Sweden,Tax Diesel,2007,4.0
10478,SWE,Sweden,Tax Diesel,2008,3.0
10479,SWE,Sweden,Tax Diesel,2009,4.0
10480,SWE,Sweden,Tax Diesel,2010,4.0
10481,SWE,Sweden,Tax Diesel,2011,3.0
10482,SWE,Sweden,Tax Diesel,2012,3.0
10483,AUT,Austria,Feed-in Tariffs,1990,0.0
10484,AUT,Austria,Feed-in Tariffs,1991,0.0
10485,AUT,Austria,Feed-in Tariffs,1992,0.0
10486,AUT,Austria,Feed-in Tariffs,1993,0.0
10487,AUT,Austria,Feed-in Tariffs,1994,0.0
10488,AUT,Austria,Feed-in Tariffs,1995,2.5
10489,AUT,Austria,Feed-in Tariffs,1996,2.5
10490,AUT,Austria,Feed-in Tariffs,1997,2.0
10491,AUT,Austria,Feed-in Tariffs,1998,2.5
10492,AUT,Austria,Feed-in Tariffs,1999,2.0
10493,AUT,Austria,Feed-in Tariffs,2000,2.5
10494,AUT,Austria,Feed-in Tariffs,2001,2.0
10495,AUT,Austria,Feed-in Tariffs,2002,2.0
10496,AUT,Austria,Feed-in Tariffs,2003,5.0
10497,AUT,Austria,Feed-in Tariffs,2004,4.5
10498,AUT,Austria,Feed-in Tariffs,2005,4.5
10499,AUT,Austria,Feed-in Tariffs,2006,4.5
10500,AUT,Austria,Feed-in Tariffs,2007,4.0
10501,AUT,Austria,Feed-in Tariffs,2008,3.0
10502,AUT,Austria,Feed-in Tariffs,2009,3.0
10503,AUT,Austria,Feed-in Tariffs,2010,3.5
10504,AUT,Austria,Feed-in Tariffs,2011,3.5
10505,AUT,Austria,Feed-in Tariffs,2012,3.5
10506,BEL,Belgium,Taxes,1990,1.0
10507,BEL,Belgium,Taxes,1991,1.0
10508,BEL,Belgium,Taxes,1992,1.25
10509,BEL,Belgium,Taxes,1993,1.25
10510,BEL,Belgium,Taxes,1994,1.25
10511,BEL,Belgium,Taxes,1995,1.25
10512,BEL,Belgium,Taxes,1996,1.25
10513,BEL,Belgium,Taxes,1997,1.25
10514,BEL,Belgium,Taxes,1998,1.25
10515,BEL,Belgium,Taxes,1999,1.25
10516,BEL,Belgium,Taxes,2000,1.0
10517,BEL,Belgium,Taxes,2001,1.0
10518,BEL,Belgium,Taxes,2002,1.25
10519,BEL,Belgium,Taxes,2003,1.0
10520,BEL,Belgium,Taxes,2004,1.0
10521,BEL,Belgium,Taxes,2005,1.0
10522,BEL,Belgium,Taxes,2006,0.75
10523,BEL,Belgium,Taxes,2007,0.75
10524,BEL,Belgium,Taxes,2008,0.75
10525,BEL,Belgium,Taxes,2009,1.0
10526,BEL,Belgium,Taxes,2010,0.75
10527,BEL,Belgium,Taxes,2011,0.75
10528,BEL,Belgium,Taxes,2012,0.75
10529,SWE,Sweden,R&D subsidies,1990,3.0
10530,SWE,Sweden,R&D subsidies,1991,2.0
10531,SWE,Sweden,R&D subsidies,1992,5.0
10532,SWE,Sweden,R&D subsidies,1993,3.0
10533,SWE,Sweden,R&D subsidies,1994,3.0
10534,SWE,Sweden,R&D subsidies,1995,2.0
10535,SWE,Sweden,R&D subsidies,1996,2.0
10536,SWE,Sweden,R&D subsidies,1997,2.0
10537,SWE,Sweden,R&D subsidies,1998,2.0
10538,SWE,Sweden,R&D subsidies,1999,2.0
10539,SWE,Sweden,R&D subsidies,2000,4.0
10540,SWE,Sweden,R&D subsidies,2001,4.0
10541,SWE,Sweden,R&D subsidies,2002,4.0
10542,SWE,Sweden,R&D subsidies,2003,3.0
10543,SWE,Sweden,R&D subsidies,2004,4.0
10544,SWE,Sweden,R&D subsidies,2005,2.0
10545,SWE,Sweden,R&D subsidies,2006,3.0
10546,SWE,Sweden,R&D subsidies,2007,3.0
10547,SWE,Sweden,R&D subsidies,2008,3.0
10548,SWE,Sweden,R&D subsidies,2009,4.0
10549,SWE,Sweden,R&D subsidies,2010,3.0
10550,SWE,Sweden,R&D subsidies,2011,4.0
10551,SWE,Sweden,R&D subsidies,2012,4.0
10552,POL,Poland,Trading Schemes Green Certificates,1990,0.0
10553,POL,Poland,Trading Schemes Green Certificates,1991,0.0
10554,POL,Poland,Trading Schemes Green Certificates,1992,0.0
10555,POL,Poland,Trading Schemes Green Certificates,1993,0.0
10556,POL,Poland,Trading Schemes Green Certificates,1994,0.0
10557,POL,Poland,Trading Schemes Green Certificates,1995,0.0
10558,POL,Poland,Trading Schemes Green Certificates,1996,0.0
10559,POL,Poland,Trading Schemes Green Certificates,1997,0.0
10560,POL,Poland,Trading Schemes Green Certificates,1998,0.0
10561,POL,Poland,Trading Schemes Green Certificates,1999,0.0
10562,POL,Poland,Trading Schemes Green Certificates,2000,0.0
10563,POL,Poland,Trading Schemes Green Certificates,2001,0.0
10564,POL,Poland,Trading Schemes Green Certificates,2002,0.0
10565,POL,Poland,Trading Schemes Green Certificates,2003,0.0
10566,POL,Poland,Trading Schemes Green Certificates,2004,0.0
10567,POL,Poland,Trading Schemes Green Certificates,2005,0.0
10568,POL,Poland,Trading Schemes Green Certificates,2006,2.0
10569,POL,Poland,Trading Schemes Green Certificates,2007,3.0
10570,POL,Poland,Trading Schemes Green Certificates,2008,4.0
10571,POL,Poland,Trading Schemes Green Certificates,2009,5.0
10572,POL,Poland,Trading Schemes Green Certificates,2010,5.0
10573,POL,Poland,Trading Schemes Green Certificates,2011,5.0
10574,POL,Poland,Trading Schemes Green Certificates,2012,5.0
10575,DNK,Denmark,Environmental Policy Stringency,1990,0.8958333134651201
10576,DNK,Denmark,Environmental Policy Stringency,1991,1.5833333730698
10577,DNK,Denmark,Environmental Policy Stringency,1992,2.125
10578,DNK,Denmark,Environmental Policy Stringency,1993,2.2291667461395
10579,DNK,Denmark,Environmental Policy Stringency,1994,2.2291667461395
10580,DNK,Denmark,Environmental Policy Stringency,1995,1.9791667461395002
10581,DNK,Denmark,Environmental Policy Stringency,1996,1.9791667461395002
10582,DNK,Denmark,Environmental Policy Stringency,1997,1.9791667461395002
10583,DNK,Denmark,Environmental Policy Stringency,1998,2.5625
10584,DNK,Denmark,Environmental Policy Stringency,1999,2.3958334922791003
10585,DNK,Denmark,Environmental Policy Stringency,2000,2.6041665077208997
10586,DNK,Denmark,Environmental Policy Stringency,2001,2.7374999523162997
10587,DNK,Denmark,Environmental Policy Stringency,2002,2.1124999523163
10588,DNK,Denmark,Environmental Policy Stringency,2003,2.0916666984558003
10589,DNK,Denmark,Environmental Policy Stringency,2004,2.5916666984558
10590,DNK,Denmark,Environmental Policy Stringency,2005,3.1291666030884
10591,DNK,Denmark,Environmental Policy Stringency,2006,3.1624999046326
10592,DNK,Denmark,Environmental Policy Stringency,2007,2.8291666507721
10593,DNK,Denmark,Environmental Policy Stringency,2008,2.9625000953674
10594,DNK,Denmark,Environmental Policy Stringency,2009,4.0749998092651
10595,DNK,Denmark,Environmental Policy Stringency,2010,4.0250000953674
10596,DNK,Denmark,Environmental Policy Stringency,2011,3.9833333492279
10597,DNK,Denmark,Environmental Policy Stringency,2012,3.8499999046326
10598,JPN,Japan,Feed-in Tariffs Wind,1990,0.0
10599,JPN,Japan,Feed-in Tariffs Wind,1991,0.0
10600,JPN,Japan,Feed-in Tariffs Wind,1992,0.0
10601,JPN,Japan,Feed-in Tariffs Wind,1993,0.0
10602,JPN,Japan,Feed-in Tariffs Wind,1994,0.0
10603,JPN,Japan,Feed-in Tariffs Wind,1995,0.0
10604,JPN,Japan,Feed-in Tariffs Wind,1996,0.0
10605,JPN,Japan,Feed-in Tariffs Wind,1997,0.0
10606,JPN,Japan,Feed-in Tariffs Wind,1998,0.0
10607,JPN,Japan,Feed-in Tariffs Wind,1999,0.0
10608,JPN,Japan,Feed-in Tariffs Wind,2000,0.0
10609,JPN,Japan,Feed-in Tariffs Wind,2001,0.0
10610,JPN,Japan,Feed-in Tariffs Wind,2002,0.0
10611,JPN,Japan,Feed-in Tariffs Wind,2003,0.0
10612,JPN,Japan,Feed-in Tariffs Wind,2004,0.0
10613,JPN,Japan,Feed-in Tariffs Wind,2005,0.0
10614,JPN,Japan,Feed-in Tariffs Wind,2006,0.0
10615,JPN,Japan,Feed-in Tariffs Wind,2007,0.0
