True,Country,Variable,Year,Unit,Value
417,Austria,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,1192.617
418,Austria,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,510.473
419,Austria,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,63.52
420,Austria,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,70.956
421,Austria,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,83.35
422,Austria,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,80.25399999999999
423,Austria,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,117.47200000000001
424,Austria,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,55.531000000000006
425,Austria,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,79.183
426,Austria,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,87.866
427,Austria,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,116.337
428,Austria,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,101.975
429,Austria,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,126.383
430,Austria,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,157.57299999999998
431,Austria,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,163.285
432,Austria,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,172.387
433,Austria,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,230.332
434,Austria,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,208.18599999999998
435,Austria,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,36.022
436,Austria,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,78.04899999999999
437,Austria,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,73.513
438,Austria,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,50.715
439,Austria,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,49.229
440,Austria,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,53.028999999999996
441,Austria,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,49.549
442,Austria,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,470.608
443,Austria,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,614.14
444,Austria,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,656.2719999999999
445,Austria,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,744.003
446,Austria,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,926.174
447,Austria,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,1100.108
448,Austria,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,1176.9
449,Austria,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,1086.397
450,Austria,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,869.882
451,Austria,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,676.368
452,Austria,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,574.528
453,Austria,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,629.326
454,Austria,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,613.3009999999999
455,Austria,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,549.443
456,Austria,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,484.00699999999995
457,Austria,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,493.625
458,Austria,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,453.462
459,Austria,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,367.00699999999995
460,Austria,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,373.434
461,Austria,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,341.67900000000003
462,Austria,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,335.871
463,Austria,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,307.349
464,Austria,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,311.879
465,Austria,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,304.869
466,Austria,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,312.96
467,Austria,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,309.353
468,Belgium,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,146294.177
469,Belgium,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,145485.62900000002
470,Belgium,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,145363.11800000002
471,Belgium,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,144343.376
472,Belgium,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,152160.4
473,Belgium,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,154348.237
474,Belgium,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,158013.764
475,Belgium,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,149500.389
476,Belgium,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,154661.073
477,Belgium,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,148325.807
478,Belgium,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,149480.09699999998
479,Belgium,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,147870.265
480,Belgium,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,147442.512
481,Belgium,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,147755.37300000002
482,Belgium,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,149131.001
483,Belgium,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,145095.636
484,Belgium,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,142543.38
485,Belgium,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,138801.171
486,Belgium,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,138794.413
487,Belgium,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,125937.421
488,Belgium,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,132437.185
489,Belgium,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,121803.37199999999
490,Belgium,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,119000.744
491,Belgium,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,119380.694
492,Belgium,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,114078.731
493,Belgium,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,117443.259
546,Belgium,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,120165.964
547,Belgium,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,119721.87
548,Belgium,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,119130.117
549,Belgium,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,118048.46699999999
550,Belgium,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,124623.83
551,Belgium,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,125762.543
552,Belgium,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,129271.93400000001
553,Belgium,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,123745.603
554,Belgium,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,129974.882
555,Belgium,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,124391.59599999999
556,Belgium,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,126522.28199999999
557,Belgium,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,125849.772
558,Belgium,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,126175.065
559,Belgium,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,127659.19300000001
560,Belgium,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,128761.638
561,Belgium,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,125370.731
562,Belgium,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,123771.15199999999
563,Belgium,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,120352.695
564,Belgium,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,120409.811
565,Belgium,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,107404.65
566,Belgium,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,113350.84199999999
567,Belgium,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,103929.666
568,Belgium,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,101169.884
569,Belgium,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,101748.10800000001
570,Belgium,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,96539.56300000001
571,Belgium,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,100248.513
572,Belgium,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,12223.237
573,Belgium,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,12177.764
574,Belgium,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,12063.892
575,Belgium,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,12008.323999999999
576,Belgium,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,12040.999
577,Belgium,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,12122.757
578,Belgium,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,11976.489
579,Belgium,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,11864.19
580,Belgium,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,11698.625
581,Belgium,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,11438.937
582,Belgium,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,10991.487
583,Belgium,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,10543.2
584,Belgium,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,10114.562
585,Belgium,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,9529.099
586,Belgium,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,9473.735
587,Belgium,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,9229.84
588,Belgium,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,9134.974
589,Belgium,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,9086.939
590,Belgium,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,8876.190999999999
591,Belgium,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,8808.947
592,Belgium,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,8758.231
593,Belgium,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,8500.05
594,Belgium,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,8367.434000000001
595,Belgium,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,8228.248
596,Belgium,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,8147.109
597,Belgium,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,8074.052
598,Belgium,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,10138.824
599,Belgium,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,9996.733
600,Belgium,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,9747.349
601,Belgium,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,10017.851999999999
602,Belgium,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,10431.604
603,Belgium,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,10906.913999999999
604,Belgium,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,11336.443000000001
605,Belgium,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,11095.535
606,Belgium,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,10965.145
607,Belgium,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,10975.943000000001
608,Belgium,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,10245.945
609,Belgium,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,9848.706
610,Belgium,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,9495.296999999999
611,Belgium,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,8595.329
612,Belgium,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,8731.675
613,Belgium,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,8464.242
614,Belgium,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,7482.0019999999995
615,Belgium,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,6977.411
616,Belgium,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,6958.686
617,Belgium,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,7090.22
618,Belgium,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,7606.428000000001
619,Belgium,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,6414.062
620,Belgium,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,6331.9169999999995
621,Belgium,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,6139.5740000000005
622,Belgium,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,6154.013000000001
623,Belgium,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,5965.781999999999
624,Belgium,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,484.3
625,Belgium,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,484.3
626,Belgium,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,495.791
627,Belgium,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,502.005
628,Belgium,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,602.361
629,Belgium,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,727.293
630,Belgium,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,882.6060000000001
631,Belgium,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,936.922
632,Belgium,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,1130.2089999999998
633,Belgium,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,1213.526
634,Belgium,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,1440.36
635,Belgium,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,1610.7920000000001
636,Belgium,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,1695.422
637,Belgium,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,1747.365
638,Belgium,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,1878.796
639,Belgium,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,2081.205
640,Belgium,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,2209.067
641,Belgium,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,2393.806
642,Belgium,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,2511.719
643,Belgium,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,2619.525
644,Belgium,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,2741.7529999999997
645,Belgium,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,2716.177
646,Belgium,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,2835.173
647,Belgium,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,2786.8520000000003
648,Belgium,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,2191.049
649,Belgium,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,2096.42
650,Belgium,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,2284.768
651,Belgium,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,2195.901
652,Belgium,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,2637.369
653,Belgium,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,2914.285
654,Belgium,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,2766.914
655,Belgium,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,1528.9189999999999
656,Belgium,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,843.8660000000001
657,Belgium,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,428.74699999999996
658,Belgium,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,446.11
659,Belgium,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,275.84
660,Belgium,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,101.057
661,Belgium,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,259.031
662,Belgium,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,378.333
663,Belgium,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,192.77
664,Belgium,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,199.907
665,Belgium,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,224.05700000000002
